-5.00E-02,-1.7,-1.3,460,620
-5.00E-02,-1.9,-1.9,180,420
-5.00E-02,-1.7,-1.3,20,620
-5.00E-02,-1.7,-1.9,20,-20
-5.00E-02,-1.7,-1.3,20,460
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.5,-1.5,-20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.5,-1.3,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.3,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.3,20,60
-4.99E-02,-1.5,-1.9,20,-20
-4.99E-02,-1.7,-1.3,20,60
-4.99E-02,-1.7,-1.9,-20,-20
-4.99E-02,-1.7,-1.5,-20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.9,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.9,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.9,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-2.1,-1.5,20,60
-4.99E-02,-1.9,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.7,-1.5,-20,60
-4.99E-02,-1.9,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.9,-2.1,20,-20
-4.99E-02,-1.7,-1.5,20,60
-4.99E-02,-1.7,-2.1,20,-20
-4.99E-02,-1.9,-1.7,20,60
-4.99E-02,-1.7,-2.1,60,-20
-4.99E-02,-1.7,-1.5,100,60
-4.99E-02,-1.7,-2.1,580,-20
-4.99E-02,-1.7,-1.5,580,140
-4.99E-02,-1.9,-2.1,620,60
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.9,-2.1,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.7,-2.1,580,540
-4.99E-02,-1.5,-1.5,580,620
-4.99E-02,-1.7,-2.1,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.7,-2.1,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.9,-2.1,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.7,-2.1,580,540
-4.99E-02,-1.9,-1.5,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.7,-1.5,620,620
-4.99E-02,-1.5,-1.9,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.5,-1.5,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.9,-1.5,580,620
-4.99E-02,-1.7,-1.9,540,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.5,-1.9,580,540
-4.99E-02,-1.7,-1.3,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.7,-1.5,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.5,-1.3,580,620
-4.99E-02,-1.5,-1.9,580,540
-4.99E-02,-1.5,-1.3,580,620
-4.99E-02,-1.5,-1.9,580,540
-4.99E-02,-1.5,-1.3,580,620
-4.99E-02,-1.5,-1.7,580,540
-4.99E-02,-1.5,-1.3,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.7,-1.3,580,620
-4.99E-02,-1.7,-1.9,580,540
-4.99E-02,-1.7,-1.3,580,620
-4.99E-02,-1.7,-1.9,20,540
-4.99E-02,-1.5,-1.1,20,620
-4.99E-02,-1.7,-2.5,-20,-20
-4.99E-02,-1.7,-1.3,20,620
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.3,-20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.3,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.99E-02,-1.7,-1.3,20,60
-4.99E-02,-1.7,-2.1,-20,-20
-4.99E-02,-1.7,-1.3,20,60
-4.99E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.7,-1.3,20,60
-4.98E-02,-1.7,-2.1,-20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.5,-1.5,20,60
-4.98E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.5,-1.5,20,60
-4.98E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.5,-1.5,20,60
-4.98E-02,-1.7,-1.9,-20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-1.9,20,-20
-4.98E-02,-1.7,-1.3,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.5,-1.9,20,-20
-4.98E-02,-1.7,-1.3,-20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.3,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.7,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.1,20,-20
-4.98E-02,-1.7,-1.5,20,60
-4.98E-02,-2.3,-2.1,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.5,-20,-20
-4.98E-02,-2.1,-1.5,20,60
-4.98E-02,-1.9,-2.1,-20,-20
-4.98E-02,-2.1,-1.7,20,60
-4.98E-02,-1.9,-2.3,20,-20
-4.98E-02,-1.9,-1.5,20,60
-4.98E-02,-1.9,-2.3,620,-20
-4.98E-02,-1.7,-1.7,580,60
-4.98E-02,-1.9,-2.3,580,-20
-4.98E-02,-1.7,-1.3,580,660
-4.98E-02,-2.1,-2.1,580,540
-4.98E-02,-1.9,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.7,-1.5,620,620
-4.98E-02,-1.9,-2.1,580,540
-4.98E-02,-1.9,-1.7,580,620
-4.98E-02,-1.9,-2.1,580,540
-4.98E-02,-1.9,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.9,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.9,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.9,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.7,-1.5,580,620
-4.98E-02,-1.9,-2.1,580,540
-4.98E-02,-1.7,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.9,-1.5,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.5,-1.5,580,620
-4.98E-02,-1.5,-2.1,620,540
-4.98E-02,-1.5,-1.5,580,620
-4.98E-02,-1.7,-1.9,580,540
-4.98E-02,-1.7,-1.5,580,620
-4.98E-02,-1.5,-1.9,580,540
-4.98E-02,-1.7,-1.5,580,620
-4.98E-02,-1.5,-1.9,580,540
-4.98E-02,-1.5,-1.3,580,620
-4.98E-02,-1.7,-1.9,580,540
-4.98E-02,-1.5,-1.5,580,620
-4.98E-02,-1.5,-1.9,580,540
-4.98E-02,-1.7,-1.3,580,620
-4.98E-02,-1.7,-2.1,580,540
-4.98E-02,-1.5,-1.3,580,620
-4.98E-02,-1.5,-1.9,580,540
-4.98E-02,-1.5,-1.3,580,620
-4.98E-02,-1.5,-1.9,580,540
-4.98E-02,-1.7,-1.3,540,620
-4.98E-02,-1.7,-1.9,580,540
-4.98E-02,-1.7,-1.3,380,620
-4.98E-02,-1.7,-1.9,20,340
-4.98E-02,-1.7,-1.3,20,620
-4.98E-02,-1.7,-1.9,60,-20
-4.98E-02,-1.7,-1.3,-20,380
-4.97E-02,-1.9,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.5,-1.9,20,-20
-4.97E-02,-1.5,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.3,60,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.5,-1.3,20,60
-4.97E-02,-1.5,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.9,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.5,-1.3,-20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.5,-1.3,20,60
-4.97E-02,-1.9,-2.1,20,-20
-4.97E-02,-1.7,-1.3,20,60
-4.97E-02,-1.9,-1.9,20,-20
-4.97E-02,-1.9,-1.5,20,60
-4.97E-02,-1.9,-1.9,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.5,-1.9,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.9,-1.9,20,-20
-4.97E-02,-1.7,-1.5,-20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.5,-1.5,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-2.1,-20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-1.9,-20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.9,-1.9,20,-20
-4.97E-02,-1.9,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.9,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.5,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.9,-1.5,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.7,-2.1,20,-20
-4.97E-02,-1.7,-1.5,20,60
-4.97E-02,-1.5,-2.1,340,-20
-4.97E-02,-1.7,-1.5,580,60
-4.97E-02,-1.7,-2.1,580,20
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,620,540
-4.97E-02,-1.5,-1.5,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.7,-1.5,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.9,-1.5,580,620
-4.97E-02,-1.7,-2.1,540,540
-4.97E-02,-1.9,-1.3,580,620
-4.97E-02,-1.7,-1.9,620,540
-4.97E-02,-1.7,-1.5,620,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.7,-1.5,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.5,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,620,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.5,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.5,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.5,-1.3,580,620
-4.97E-02,-1.5,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.5,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.7,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.5,-1.3,580,620
-4.97E-02,-1.7,-1.9,580,540
-4.97E-02,-1.5,-1.3,580,620
-4.97E-02,-1.5,-1.9,580,540
-4.97E-02,-1.5,-1.3,580,620
-4.97E-02,-1.5,-1.7,580,540
-4.97E-02,-1.9,-1.3,20,620
-4.97E-02,-1.5,-2.5,20,20
-4.97E-02,-1.5,-1.3,-20,620
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.5,-1.3,-20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.97E-02,-1.5,-1.3,20,60
-4.97E-02,-1.5,-1.9,20,-20
-4.97E-02,-1.5,-1.3,20,60
-4.97E-02,-1.5,-1.9,20,-20
-4.97E-02,-1.5,-1.3,20,60
-4.97E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.5,-1.3,20,60
-4.96E-02,-1.7,-1.9,-20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.7,-1.9,-20,-20
-4.96E-02,-1.5,-1.3,20,60
-4.96E-02,-1.5,-1.9,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.5,-1.9,20,-20
-4.96E-02,-1.5,-1.3,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-1.9,-20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.5,-1.9,20,-20
-4.96E-02,-1.7,-1.3,-20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.5,-20,60
-4.96E-02,-1.9,-1.9,20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.5,60,60
-4.96E-02,-1.5,-1.9,20,-20
-4.96E-02,-1.7,-1.5,-20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.5,-1.5,20,60
-4.96E-02,-1.7,-1.9,-20,-20
-4.96E-02,-1.7,-1.3,-20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.5,-1.9,20,-20
-4.96E-02,-1.5,-1.5,20,60
-4.96E-02,-1.7,-1.9,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.9,-2.1,20,-20
-4.96E-02,-1.7,-1.5,-20,60
-4.96E-02,-1.7,-2.1,-20,-20
-4.96E-02,-1.7,-1.3,20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.9,-1.5,-20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.9,-2.1,20,-20
-4.96E-02,-1.9,-1.5,20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,-20,60
-4.96E-02,-1.9,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.9,-2.1,-20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-2.1,20,-20
-4.96E-02,-1.7,-1.5,20,60
-4.96E-02,-1.7,-2.3,20,-20
-4.96E-02,-1.9,-1.5,20,60
-4.96E-02,-1.9,-2.1,-20,-20
-4.96E-02,-1.9,-1.5,20,60
-4.96E-02,-1.5,-2.1,220,-20
-4.96E-02,-1.7,-1.5,580,60
-4.96E-02,-1.9,-2.1,580,-20
-4.96E-02,-1.9,-1.1,580,620
-4.96E-02,-1.9,-2.1,580,540
-4.96E-02,-1.7,-1.5,580,660
-4.96E-02,-1.9,-2.1,580,540
-4.96E-02,-1.9,-1.5,620,620
-4.96E-02,-1.7,-2.1,580,540
-4.96E-02,-1.7,-1.5,580,620
-4.96E-02,-1.7,-2.1,580,540
-4.96E-02,-1.7,-1.5,580,620
-4.96E-02,-1.7,-2.1,580,540
-4.96E-02,-1.7,-1.5,580,620
-4.96E-02,-1.7,-2.1,540,540
-4.96E-02,-1.9,-1.5,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.7,-1.5,620,620
-4.96E-02,-1.7,-2.1,620,540
-4.96E-02,-1.7,-1.5,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.9,-1.5,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.7,-1.5,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.5,-1.5,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.5,-1.5,580,620
-4.96E-02,-1.5,-1.9,580,540
-4.96E-02,-1.7,-1.5,620,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.7,-1.3,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.7,-1.3,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.7,-1.3,580,620
-4.96E-02,-1.3,-1.9,580,540
-4.96E-02,-1.7,-1.3,580,620
-4.96E-02,-1.5,-1.9,580,540
-4.96E-02,-1.5,-1.3,580,620
-4.96E-02,-1.5,-1.9,580,540
-4.96E-02,-1.5,-1.3,580,620
-4.96E-02,-1.7,-1.9,580,540
-4.96E-02,-1.5,-1.3,580,620
-4.96E-02,-1.5,-1.9,580,540
-4.96E-02,-1.7,-1.3,580,620
-4.96E-02,-1.3,-1.9,540,540
-4.96E-02,-1.5,-1.3,180,620
-4.96E-02,-1.7,-1.9,20,180
-4.96E-02,-1.5,-1.3,20,620
-4.96E-02,-1.5,-1.9,-20,-20
-4.96E-02,-1.7,-1.3,20,220
-4.95E-02,-1.5,-1.9,-20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,-20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.7,-1.9,-20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.5,-1.9,20,-20
-4.95E-02,-1.7,-1.5,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.5,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.5,20,60
-4.95E-02,-1.9,-1.9,20,-20
-4.95E-02,-1.7,-1.3,-20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.5,20,60
-4.95E-02,-1.7,-2.1,20,-20
-4.95E-02,-1.7,-1.3,20,60
-4.95E-02,-1.7,-1.9,20,-20
-4.95E-02,-1.7,-1.5,20,60
